"Word","TokenFile"
"pursir","para_p_15092.xml"
"pursíras","para_p_15093.xml"
"pursisyun","para_p_15094.xml"
"pursiyintu","para_p_15095.xml"
"*pursúsu","para_p_15096.xml"
"pursyut","para_p_15097.xml"
"purtáda","para_p_15098.xml"
"purtamunída","para_p_15099.xml"
"purtintúsu","para_p_15100.xml"
"purtipayib","para_p_15101.xml"
"purtíru","para_p_15102.xml"
"purtis","para_p_15103.xml"
"purtúna","para_p_15104.xml"
"púru1","para_p_15105.xml"
"púru2","para_p_15106.xml"
"puruhan","para_p_15107.xml"
"púruk","para_p_15108.xml"
"purúkù","para_p_15109.xml"
"purul","para_p_15110.xml"
"purung, púrung","para_p_15111.xml"
"purus, púrus","para_p_15112.xml"
"puruspurus","para_p_15113.xml"
"purward1","para_p_15114.xml"
"purward2","para_p_15115.xml"
"purya","para_p_15116.xml"
"puryut","para_p_15117.xml"
"pús1","para_p_15118.xml"
"pús2","para_p_15119.xml"
"pusà","para_p_15120.xml"
"pusak, púsak","para_p_15121.xml"
"pusamánu","para_p_15122.xml"
"púsas","para_p_15123.xml"
"pusaw","para_p_15124.xml"
"pus-aw","para_p_15125.xml"
"pusbútun","para_p_15126.xml"
"pusdak","para_p_15127.xml"
"pusdù","para_p_15128.xml"
"pusgay","para_p_15129.xml"
"pusgù","para_p_15130.xml"
"pusibilidad","para_p_15131.xml"
"pusibli","para_p_15132.xml"
"pusil","para_p_15133.xml"
"púsing","para_p_15134.xml"
"pusísit","para_p_15135.xml"
"pusisiyun","para_p_15136.xml"
"pusit","para_p_15137.xml"
"pusitib","para_p_15138.xml"
"pusitíbu","para_p_15139.xml"
"pusiyun","para_p_15140.xml"
"puskay","para_p_15141.xml"
"pusmastir","para_p_15142.xml"
"pusngà","para_p_15143.xml"
"puspas","para_p_15144.xml"
"puspun","para_p_15145.xml"
"puspuru","para_p_15146.xml"
"puspus","para_p_15147.xml"
"puspuygu","para_p_15148.xml"
"pusta","para_p_15149.xml"
"pustal","para_p_15150.xml"
"pusti","para_p_15151.xml"
"pustir","para_p_15152.xml"
"pustísu","para_p_15153.xml"
"pustmastir","para_p_15154.xml"
"pustri1","para_p_15155.xml"
"pustri2","para_p_15156.xml"
"pust-úpis","para_p_15157.xml"
"pustúra","para_p_15158.xml"
"púsu","para_p_15159.xml"
"púsù","para_p_15160.xml"
"púsud","para_p_15161.xml"
"pus-un","para_p_15162.xml"
"púsung","para_p_15163.xml"
"pus-úpis","para_p_15164.xml"
"pusut","para_p_15165.xml"
"put","para_p_15166.xml"
"pút","para_p_15167.xml"
"púta1","para_p_15168.xml"
"púta2","para_p_15169.xml"
"*putablis","para_p_15170.xml"
"pútad","para_p_15171.xml"
"putáhi","para_p_15172.xml"
"putak","para_p_15173.xml"
"putaputa","para_p_15174.xml"
"putbul","para_p_15175.xml"
"puthaw","para_p_15176.xml"
"púti","para_p_15177.xml"
"putì","para_p_15178.xml"
"putik","para_p_15179.xml"
"putikar","para_p_15180.xml"
"púting","para_p_15181.xml"
"pútis","para_p_15182.xml"
"putítu tri","para_p_15183.xml"
"putlì","para_p_15184.xml"
"putput1","para_p_15185.xml"
"putput2","para_p_15186.xml"
"putput3","para_p_15187.xml"
"putris","para_p_15188.xml"
"putru","para_p_15189.xml"
"putsíru","para_p_15190.xml"
"pútu1","para_p_15191.xml"
"pútu2","para_p_15192.xml"
"pútù","para_p_15193.xml"
"putud","para_p_15194.xml"
"putugrapiku","para_p_15195.xml"
"putugrapu","para_p_15196.xml"
"putuk","para_p_15197.xml"
"pútuk","para_p_15198.xml"
"put-uk","para_p_15199.xml"
"putukputuk","para_p_15200.xml"
"putul","para_p_15201.xml"
"putung","para_p_15202.xml"
"pútung","para_p_15203.xml"
"put-ung","para_p_15204.xml"
"putuputu","para_p_15205.xml"
"putus","para_p_15206.xml"
"putustǎt","para_p_15207.xml"
"putut","para_p_15208.xml"
"pútut1","para_p_15209.xml"
"pútut2","para_p_15210.xml"
"putyúkan","para_p_15211.xml"
"púu","para_p_15212.xml"
"púuk","para_p_15213.xml"
"puul","para_p_15214.xml"
"púung","para_p_15215.xml"
"púut","para_p_15216.xml"
"puwa-","para_p_15217.xml"
"puwak","para_p_15218.xml"
"puwi","para_p_15219.xml"
"puwi-","para_p_15220.xml"
"púwin, púwint","para_p_15221.xml"
"puwis","para_p_15222.xml"
"puwit","para_p_15223.xml"
"puwíta","para_p_15224.xml"
"puya","para_p_15225.xml"
"puyasut","para_p_15226.xml"
"púyat","para_p_15227.xml"
"puyay","para_p_15228.xml"
"puydi","para_p_15229.xml"
"puydut","para_p_15230.xml"
"puygu","para_p_15231.xml"
"puyit","para_p_15232.xml"
"puypuy","para_p_15233.xml"
"puyra","para_p_15234.xml"
"puyrut","para_p_15235.xml"
"puyu","para_p_15236.xml"
"púyu","para_p_15237.xml"
"puyù","para_p_15238.xml"
"púyù","para_p_15239.xml"
"puyuk1","para_p_15240.xml"
"púyung","para_p_15241.xml"
"púyus","para_p_15242.xml"
"puy-us","para_p_15243.xml"
"pwí, pwì","para_p_15244.xml"
"pwídi","para_p_15245.xml"
"pwintsitya","para_p_15246.xml"
"pwinti1","para_p_15247.xml"
"pwinti2","para_p_15248.xml"
"pwíra","para_p_15249.xml"
"pwirsa","para_p_15250.xml"
"pwirta1","para_p_15251.xml"
"pwirta2","para_p_15252.xml"
"pwirti","para_p_15253.xml"
"pwirtu1","para_p_15254.xml"
"pwirtu2","para_p_15255.xml"
"pwís","para_p_15256.xml"
"pwistu","para_p_15257.xml"
"pyádu","para_p_15258.xml"
"pyahuk, pyáhuk","para_p_15259.xml"
"pyáit","para_p_15260.xml"
"pyakpak","para_p_15261.xml"
"pyamríra","para_p_15262.xml"
"pyangà","para_p_15263.xml"
"pyangaw","para_p_15264.xml"
"pyangguy","para_p_15265.xml"
"pyanghaw","para_p_15266.xml"
"pyanguk","para_p_15267.xml"
"pyangut","para_p_15268.xml"
"pyanista","para_p_15269.xml"
"pyansa","para_p_15270.xml"
"pyánu","para_p_15271.xml"
"pyanúnu","para_p_15272.xml"
"pyapi","para_p_15273.xml"
"pyápi2","para_p_15274.xml"
"pyásà","para_p_15275.xml"
"pyásat","para_p_15276.xml"
"pyasut","para_p_15277.xml"
"pyaus1, pyáus1","para_p_15278.xml"
"pyaus2, pyáus2","para_p_15279.xml"
"pyí","para_p_15280.xml"
"pyimríra","para_p_15281.xml"
"pyirdi","para_p_15282.xml"
"pyirdigána","para_p_15283.xml"
"pyirnu","para_p_15284.xml"
"pyís","para_p_15285.xml"
"pyísa","para_p_15286.xml"
"pyista","para_p_15287.xml"
"pyunggut","para_p_15288.xml"
"pyungkù","para_p_15289.xml"
"pyungkut","para_p_15290.xml"
"pyúr","para_p_15291.xml"
"pyuríya","para_p_15292.xml"
"pyúrus","para_p_15293.xml"
"pyuus, pyúus","para_p_15294.xml"
"ra","para_r_15295.xml"
"rabana","para_r_15296.xml"
"rabanit","para_r_15297.xml"
"rabanus","para_r_15298.xml"
"rabatikung","para_r_15299.xml"
"*rábir","para_r_15300.xml"
"rábis","para_r_15301.xml"
"rábit","para_r_15302.xml"
"rábuls","para_r_15303.xml"
"rabunit","para_r_15304.xml"
"radar, rádar","para_r_15305.xml"
"radikal","para_r_15306.xml"
"rádis","para_r_15307.xml"
"radiyu","para_r_15308.xml"
"radya","para_r_15309.xml"
"radyaw","para_r_15310.xml"
"rágid","para_r_15311.xml"
"ráha1","para_r_15312.xml"
"ráha2","para_r_15313.xml"
"rak-an rúl","para_r_15314.xml"
"rak-in rúl","para_r_15315.xml"
"rákit1","para_r_15316.xml"
"rákit2","para_r_15317.xml"
"rákit3","para_r_15318.xml"
"rakrak","para_r_15319.xml"
"rám","para_r_15320.xml"
"ráma","para_r_15321.xml"
"rambul1","para_r_15322.xml"
"rambul2","para_r_15323.xml"
"rami1","para_r_15324.xml"
"rami2, rámi","para_r_15325.xml"
"rámids sil","para_r_15326.xml"
"*ramus","para_r_15327.xml"
"rán","para_r_15328.xml"
"ran-abáwut","para_r_15329.xml"
"ranggu","para_r_15330.xml"
"ráning","para_r_15331.xml"
"ráning burd","para_r_15332.xml"
"ransiyu1","para_r_15333.xml"
"ransiyu2","para_r_15334.xml"
"ransu1","para_r_15335.xml"
"ransu2","para_r_15336.xml"
"rantsu","para_r_15337.xml"
"ranwi","para_r_15338.xml"
"rapal","para_r_15339.xml"
"rapdrap","para_r_15340.xml"
"rapidu","para_r_15341.xml"
"rápir","para_r_15342.xml"
"rás","para_r_15343.xml"
"rása","para_r_15344.xml"
"rásak","para_r_15345.xml"
"rasiyun","para_r_15346.xml"
"raspa1","para_r_15347.xml"
"raspa2","para_r_15348.xml"
"rasun","para_r_15349.xml"
"ratatat","para_r_15350.xml"
"ratipikar","para_r_15351.xml"
"ratsáda","para_r_15352.xml"
"ratsar","para_r_15353.xml"
"*rátu","para_r_15354.xml"
"rauk","para_r_15355.xml"
"raw","para_r_15356.xml"
"rawraw","para_r_15357.xml"
"rawun, ráwun","para_r_15358.xml"
"*rawundir","para_r_15359.xml"
"ráya","para_r_15360.xml"
"rayadilyu","para_r_15361.xml"
"rayban","para_r_15362.xml"
"rayit han","para_r_15363.xml"
"rayit huk","para_r_15364.xml"
"rayna","para_r_15365.xml"
"ráyu íkis, rayuiks","para_r_15366.xml"
"rayúma","para_r_15367.xml"
"ráyus1","para_r_15368.xml"
"ráyus2","para_r_15369.xml"
"ráyus íkis","para_r_15370.xml"
"ráyut","para_r_15371.xml"
"Rdu.","para_r_15372.xml"
"ri1","para_r_15373.xml"
"ri2","para_r_15374.xml"
"riaksiyun","para_r_15375.xml"
"riay","para_r_15376.xml"
"Rib.","para_r_15377.xml"
"ribáha","para_r_15378.xml"
"ríbal","para_r_15379.xml"
"ribansa, ribansin","para_r_15380.xml"
"ribáwun","para_r_15381.xml"
"ribildi","para_r_15382.xml"
"ribilyun","para_r_15383.xml"
"ribintadur1","para_r_15384.xml"
"ribintadur2","para_r_15385.xml"
"ribirb","para_r_15386.xml"
"Ribirindu","para_r_15387.xml"
"ribisar","para_r_15388.xml"
"ribisiyun","para_r_15389.xml"
"ribista","para_r_15390.xml"
"ribíti","para_r_15391.xml"
"ribulbir, ribulbǐr","para_r_15392.xml"
"ribultu","para_r_15393.xml"
"ribulusiyun","para_r_15394.xml"
"ríbun","para_r_15395.xml"
"ribunit","para_r_15396.xml"
"ribyú","para_r_15397.xml"
"ríd","para_r_15398.xml"
"rid drágun","para_r_15399.xml"
"ridhart","para_r_15400.xml"
"rídi","para_r_15401.xml"
"ridiskwintu","para_r_15402.xml"
"ridiyu upirítur","para_r_15403.xml"
"rid karpit","para_r_15404.xml"
"rid krus","para_r_15405.xml"
"ridyistǐr","para_r_15406.xml"
"ridyistir-ub dids, ridyistir-up dids","para_r_15407.xml"
"ridyun","para_r_15408.xml"
"ridyǔs","para_r_15409.xml"
"*ridyuyridyǔy","para_r_15410.xml"
"rigadíra, rigadur, rigadúra","para_r_15411.xml"
"rigálu","para_r_15412.xml"
"rigla","para_r_15413.xml"
"rigudun","para_r_15414.xml"
"rigul","para_r_15415.xml"
"rigular","para_r_15416.xml"
"rigulasiyun","para_r_15417.xml"
"rigur","para_r_15418.xml"
"rigyular","para_r_15419.xml"
"ríhas","para_r_15420.xml"
"*rihistráda","para_r_15421.xml"
"rihistrǎr","para_r_15422.xml"
"rihistru","para_r_15423.xml"
"rihiyunal","para_r_15424.xml"
"riiliksiyunista","para_r_15425.xml"
"rík","para_r_15426.xml"
"rikábir","para_r_15427.xml"
"rikádu","para_r_15428.xml"
"rikap","para_r_15429.xml"
"rikargu","para_r_15430.xml"
"ríkim","para_r_15431.xml"
"rikísa","para_r_15432.xml"
"rikisisiyun","para_r_15433.xml"
"rikisíta, rikisítas, rikisítus","para_r_15434.xml"
"rikiyim","para_r_15435.xml"
"riklamadur","para_r_15436.xml"
"riklamasiyun","para_r_15437.xml"
"riklámu","para_r_15438.xml"
"rikrak","para_r_15439.xml"
"rikta","para_r_15440.xml"
"riktanggul, riktanggulu","para_r_15441.xml"
"riktu1","para_r_15442.xml"
"riktu2","para_r_15443.xml"
"riktur","para_r_15444.xml"
"rikúbir","para_r_15445.xml"
"rikúdu","para_r_15446.xml"
"rikúla","para_r_15447.xml"
"rikulúta1","para_r_15448.xml"
"rikulúta2","para_r_15449.xml"
"rikumindǎr","para_r_15450.xml"
"rikunsidirasiyun","para_r_15451.xml"
"rikunusir","para_r_15452.xml"
"ríkurd","para_r_15453.xml"
"rikurída, rikurídas","para_r_15454.xml"
"*rikursus naturális","para_r_15455.xml"
"rikwirdu","para_r_15456.xml"
"rikwisasiyun","para_r_15457.xml"
"rikwisisiyun, rikwisisyun","para_r_15458.xml"
"rikwisítus","para_r_15459.xml"
"rilak, rilaks","para_r_15460.xml"
"rilansi","para_r_15461.xml"
"rilasiyun","para_r_15462.xml"
"rilíbu","para_r_15463.xml"
"rilidyun","para_r_15464.xml"
"rilihiyun","para_r_15465.xml"
"rilihiyúsa","para_r_15466.xml"
"rilihiyúsu","para_r_15467.xml"
"rilikaryu","para_r_15468.xml"
"rilikyas","para_r_15469.xml"
"rilip","para_r_15470.xml"
"rilis1","para_r_15471.xml"
"rilis2, rílis","para_r_15472.xml"
"rilisiyun","para_r_15473.xml"
"rilu","para_r_15474.xml"
"rilus","para_r_15475.xml"
"rilyíbu","para_r_15476.xml"
"rilyínu","para_r_15477.xml"
"rím","para_r_15478.xml"
"ríma","para_r_15479.xml"
"rímas","para_r_15480.xml"
"rimatádu","para_r_15481.xml"
"rimáti1","para_r_15482.xml"
"rimáti2","para_r_15483.xml"
"rimatsi","para_r_15484.xml"
"rimidiyu","para_r_15485.xml"
"rimin","para_r_15486.xml"
"rímu","para_r_15487.xml"
"rimulatsa","para_r_15488.xml"
"rimurki1","para_r_15489.xml"
"rimurki2","para_r_15490.xml"
"rimut kuntrul","para_r_15491.xml"
"rína","para_r_15492.xml"
"rinda","para_r_15493.xml"
"rindǐr","para_r_15494.xml"
"rindyir","para_r_15495.xml"
"ring","para_r_15496.xml"
"ríng","para_r_15497.xml"
"ringgíru","para_r_15498.xml"
"ringlis","para_r_15499.xml"
"rinigar","para_r_15500.xml"
"rintas","para_r_15501.xml"
"rinyun","para_r_15502.xml"
"RIP","para_r_15503.xml"
"rip.","para_r_15504.xml"
"ríp","para_r_15505.xml"
"rípa","para_r_15506.xml"
"ripan","para_r_15507.xml"
"riparasiyun","para_r_15508.xml"
"ripásu","para_r_15509.xml"
"ripíki","para_r_15510.xml"
"ripílint","para_r_15511.xml"
"ripinádu","para_r_15512.xml"
"ripir","para_r_15513.xml"
"ripiri","para_r_15514.xml"
"ripitir","para_r_15515.xml"
"ripitisiyun","para_r_15516.xml"
"riplǎn","para_r_15517.xml"
"ripli","para_r_15518.xml"
"riplí","para_r_15519.xml"
"ripliksiyun","para_r_15520.xml"
"ripliktur","para_r_15521.xml"
"riprǎn","para_r_15522.xml"
"ripridyirítur","para_r_15523.xml"
"riprisintǎr","para_r_15524.xml"
"riprisintasiyun2","para_r_15525.xml"
"riprisku","para_r_15526.xml"
"riprismin, riprismint","para_r_15527.xml"
"ripublika","para_r_15528.xml"
"ripulyu","para_r_15529.xml"
"ripurt","para_r_15530.xml"
"rirayit","para_r_15531.xml"
"*risáda","para_r_15532.xml"
"Risal","para_r_15533.xml"
"risáyin","para_r_15534.xml"
"risáyit","para_r_15535.xml"
"risaytal","para_r_15536.xml"
"risgu","para_r_15537.xml"
"risibi","para_r_15538.xml"
"risíbu","para_r_15539.xml"
"risidídu","para_r_15540.xml"
"risidins","para_r_15541.xml"
"risidin sirtipikit","para_r_15542.xml"
"risidinsiya","para_r_15543.xml"
"risikáda","para_r_15544.xml"
"risíku","para_r_15545.xml"
"risintǎr","para_r_15546.xml"
"risipi","para_r_15547.xml"
"rísir","para_r_15548.xml"
"risirba","para_r_15549.xml"
"risis","para_r_15550.xml"
"risistinsiya","para_r_15551.xml"
"risíta","para_r_15552.xml"
"risma","para_r_15553.xml"
"rispitar","para_r_15554.xml"
"rispítu","para_r_15555.xml"
"rispundi","para_r_15556.xml"
"rispunsabli","para_r_15557.xml"
"rispunsabilidad, rispunsibilidad","para_r_15558.xml"
"rispunsu","para_r_15559.xml"
"rista","para_r_15560.xml"
"ristanti","para_r_15561.xml"
"ristǎr","para_r_15562.xml"
"ristawran","para_r_15563.xml"
"risulta","para_r_15564.xml"
"risulusiyun","para_r_15565.xml"
"risuriksiyun","para_r_15566.xml"
"ritásu","para_r_15567.xml"
"ritatsir","para_r_15568.xml"
"ritáyir","para_r_15569.xml"
"rítim","para_r_15570.xml"
"ríting","para_r_15571.xml"
"ritíra","para_r_15572.xml"
"ritmu","para_r_15573.xml"
"ritratar","para_r_15574.xml"
"ritrátu","para_r_15575.xml"
"ritrít","para_r_15576.xml"
"ritríta","para_r_15577.xml"
"ritru di-","para_r_15578.xml"
"ritrúku","para_r_15579.xml"
"ritubáda","para_r_15580.xml"
"ritubádu","para_r_15581.xml"
"ritubar","para_r_15582.xml"
"ritukadur","para_r_15583.xml"
"ritúki","para_r_15584.xml"
"riturn báwut","para_r_15585.xml"
"riurganisar","para_r_15586.xml"
"riyal1","para_r_15587.xml"
"riyal2","para_r_15588.xml"
"riyal3","para_r_15589.xml"
"riyal istít","para_r_15590.xml"
"riyúma","para_r_15591.xml"
"riyumatismu","para_r_15592.xml"
"riyunyun","para_r_15593.xml"
"RPS /arpíis/","para_r_15594.xml"
"rubar","para_r_15595.xml"
"rubi","para_r_15596.xml"
"rublis","para_r_15597.xml"
"rúbu","para_r_15598.xml"
"rúbut","para_r_15599.xml"
"rud-aylan","para_r_15600.xml"
"rúgi","para_r_15601.xml"
"rúl1","para_r_15602.xml"
"rúl2","para_r_15603.xml"
"rúling1","para_r_15604.xml"
"*rúling2","para_r_15605.xml"
"rúlir","para_r_15606.xml"
"rulíta","para_r_15607.xml"
"rulkul","para_r_15608.xml"
"rulpad","para_r_15609.xml"
"rulyu1","para_r_15610.xml"
"rulyu2","para_r_15611.xml"
"rulyista","para_r_15612.xml"
"rúmi","para_r_15613.xml"
"rúma","para_r_15614.xml"
"Rumanista","para_r_15615.xml"
"rúmans","para_r_15616.xml"
"rumansa","para_r_15617.xml"
"rumantika","para_r_15618.xml"
"rumantiku","para_r_15619.xml"
"Rumánu","para_r_15620.xml"
"rumba","para_r_15621.xml"
"rumblun","para_r_15622.xml"
"rumbu","para_r_15623.xml"
"rumíru","para_r_15624.xml"
"rumlun","para_r_15625.xml"
"rumpi","para_r_15626.xml"
"run","para_r_15627.xml"
"runda","para_r_15628.xml"
"rundalya","para_r_15629.xml"
"rúng","para_r_15630.xml"
"rungkilyu","para_r_15631.xml"
"runíyu","para_r_15632.xml"
"rup gardin","para_r_15633.xml"
"rúral","para_r_15634.xml"
"rús","para_r_15635.xml"
"rúsa","para_r_15636.xml"
"rusal","para_r_15637.xml"
"rusaryu","para_r_15638.xml"
"rúsas","para_r_15639.xml"
"rusítas","para_r_15640.xml"
"ruska","para_r_15641.xml"
"ruskilyus","para_r_15642.xml"
"Rúsu","para_r_15643.xml"
"rúta","para_r_15644.xml"
"rutisiyun","para_r_15645.xml"
"rutunda","para_r_15646.xml"
"rúyal","para_r_15647.xml"
"ruyda","para_r_15648.xml"
"sa1","para_s_15649.xml"
"sa2","para_s_15650.xml"
"sā́","para_s_15651.xml"
"sà","para_s_15652.xml"
"sâ","para_s_15653.xml"
"sáa","para_s_15654.xml"
"sáad","para_s_15655.xml"
"saag","para_s_15656.xml"
"sáag","para_s_15657.xml"
"saang","para_s_15658.xml"
"sab","para_s_15659.xml"
"sáb","para_s_15660.xml"
"sábà","para_s_15661.xml"
"sab-a","para_s_15662.xml"
"sabad","para_s_15663.xml"
"sabadista","para_s_15664.xml"
"Sabadu","para_s_15665.xml"
"sab-ag1","para_s_15666.xml"
"sab-ag2","para_s_15667.xml"
"sábak1","para_s_15668.xml"
"sábak2","para_s_15669.xml"
"sábal","para_s_15670.xml"
"sabana","para_s_15671.xml"
"sabang, sábang","para_s_15672.xml"
"Sábas","para_s_15673.xml"
"sabat","para_s_15674.xml"
"sabaw","para_s_15675.xml"
"sabay1","para_s_15676.xml"
"sabay2","para_s_15677.xml"
"sábay1","para_s_15678.xml"
"sábay2","para_s_15679.xml"
"sab-ay","para_s_15680.xml"
"sabdyik","para_s_15681.xml"
"sabid","para_s_15682.xml"
"*sabikil","para_s_15683.xml"
"sabilay, sab-ilay","para_s_15684.xml"
"sabin","para_s_15685.xml"
"sab-it","para_s_15686.xml"
"sablag","para_s_15687.xml"
"sablaw","para_s_15688.xml"
"sablay","para_s_15689.xml"
"sabli","para_s_15690.xml"
"sablig","para_s_15691.xml"
"sabluk","para_s_15692.xml"
"sabnit","para_s_15693.xml"
"sabsab","para_s_15694.xml"
"sabud1","para_s_15695.xml"
"sábud2","para_s_15696.xml"
"sabug, sábug","para_s_15697.xml"
"sábul","para_s_15698.xml"
"sabúlag","para_s_15699.xml"
"sabúlak","para_s_15700.xml"
"sabun","para_s_15701.xml"
"sábung","para_s_15702.xml"
"sab-ung","para_s_15703.xml"
"saburnu","para_s_15704.xml"
"sabut","para_s_15705.xml"
"sabutáhi","para_s_15706.xml"
"sabúwak","para_s_15707.xml"
"sábuy","para_s_15708.xml"
"sab-uy","para_s_15709.xml"
"sabwag","para_s_15710.xml"
"sabyag","para_s_15711.xml"
"sabyu","para_s_15712.xml"
"sabyuk","para_s_15713.xml"
"sad","para_s_15714.xml"
"sád","para_s_15715.xml"
"sad-ang1","para_s_15716.xml"
"sad-ang2","para_s_15717.xml"
"sad-ay","para_s_15718.xml"
"sadiyà","para_s_15719.xml"
"sadlayin","para_s_15720.xml"
"sadsad","para_s_15721.xml"
"sadsarun","para_s_15722.xml"
"sadtu","para_s_15723.xml"
"saduk","para_s_15724.xml"
"sad-ung1","para_s_15725.xml"
"*sad-ung2","para_s_15726.xml"
"sadyap","para_s_15727.xml"
"sā́g","para_s_15728.xml"
"ságà","para_s_15729.xml"
"sagábal","para_s_15730.xml"
"sagábay","para_s_15731.xml"
"ságad1","para_s_15732.xml"
"*ságad2 sagdi","para_s_15733.xml"
"sagadsad","para_s_15734.xml"
"sagahid1","para_s_15735.xml"
"sagahid2","para_s_15736.xml"
"sagákang","para_s_15737.xml"
"sagákay","para_s_15738.xml"
"sagalak","para_s_15739.xml"
"sagalsal","para_s_15740.xml"
"sagang","para_s_15741.xml"
"sag-ang1","para_s_15742.xml"
"sagangat","para_s_15743.xml"
"sagangsang","para_s_15744.xml"
"sagansal","para_s_15745.xml"
"ságap","para_s_15746.xml"
"sagapsap1","para_s_15747.xml"
"sagapsap2","para_s_15748.xml"
"sagarat, sagárat","para_s_15749.xml"
"sagàsà1","para_s_15750.xml"
"sagàsà2","para_s_15751.xml"
"sagatà","para_s_15752.xml"
"sagay","para_s_15753.xml"
"ságay","para_s_15754.xml"
"sagáyad","para_s_15755.xml"
"sagaysay","para_s_15756.xml"
"sagbat","para_s_15757.xml"
"sagbay","para_s_15758.xml"
"sagbuk","para_s_15759.xml"
"sagbut","para_s_15760.xml"
"saghid","para_s_15761.xml"
"ságib1","para_s_15762.xml"
"ságib2","para_s_15763.xml"
"sagíbu","para_s_15764.xml"
"sagidsid","para_s_15765.xml"
"sag-ilay","para_s_15766.xml"
"sagílit","para_s_15767.xml"
"ságing","para_s_15768.xml"
"sagiput","para_s_15769.xml"
"sagip-ut","para_s_15770.xml"
"sagírit","para_s_15771.xml"
"sagísag","para_s_15772.xml"
"sagisi","para_s_15773.xml"
"sagitsit","para_s_15774.xml"
"sagiwsiw","para_s_15775.xml"
"sagka","para_s_15776.xml"
"sagmukù","para_s_15777.xml"
"sagmúkuy","para_s_15778.xml"
"sagmun1","para_s_15779.xml"
"sagmun2","para_s_15780.xml"
"sagmuyù","para_s_15781.xml"
"sagnunut","para_s_15782.xml"
"sagpà","para_s_15783.xml"
"sagpang","para_s_15784.xml"
"sagpù","para_s_15785.xml"
"*sagráda","para_s_15786.xml"
"sagrádu","para_s_15787.xml"
"sagu1","para_s_15788.xml"
"sagu2","para_s_15789.xml"
"sag-ū́","para_s_15790.xml"
"sagū̀","para_s_15791.xml"
"sag-ub","para_s_15792.xml"
"sagubang","para_s_15793.xml"
"sagud","para_s_15794.xml"
"ságud","para_s_15795.xml"
"sagudsud","para_s_15796.xml"
"saguksuk","para_s_15797.xml"
"sagúkum","para_s_15798.xml"
"sagukuy","para_s_15799.xml"
"ságul","para_s_15800.xml"
"sag-úlu","para_s_15801.xml"
"sagumáyun","para_s_15802.xml"
"sagum-ut","para_s_15803.xml"
"sagungsung","para_s_15804.xml"
"sagúngut","para_s_15805.xml"
"sagunsun","para_s_15806.xml"
"sagunting","para_s_15807.xml"
"saguntù","para_s_15808.xml"
"sagup","para_s_15809.xml"
"sagúran","para_s_15810.xml"
"ságut","para_s_15811.xml"
"sagutsut","para_s_15812.xml"
"sagutsutun1","para_s_15813.xml"
"sagutsutun2","para_s_15814.xml"
"saguy","para_s_15815.xml"
"saguysuy","para_s_15816.xml"
"sagúyud","para_s_15817.xml"
"sagyad","para_s_15818.xml"
"sáhà","para_s_15819.xml"
"sahì","para_s_15820.xml"
"sáhì","para_s_15821.xml"
"sáhid","para_s_15822.xml"
"sahù","para_s_15823.xml"
"sáhù","para_s_15824.xml"
"sáhug","para_s_15825.xml"
"sahuy","para_s_15826.xml"
"sái, sáin","para_s_15827.xml"
"saka","para_s_15828.xml"
"sakáang","para_s_15829.xml"
"sakab","para_s_15830.xml"
"sak-absurbir","para_s_15831.xml"
"sak-ang","para_s_15832.xml"
"sakapi, sakapì","para_s_15833.xml"
"sakar","para_s_15834.xml"
"sakat","para_s_15835.xml"
"sakáti","para_s_15836.xml"
"sakay","para_s_15837.xml"
"sakbang","para_s_15838.xml"
"sakbat","para_s_15839.xml"
"sakbit","para_s_15840.xml"
"sakbut","para_s_15841.xml"
"sakdap","para_s_15842.xml"
"sakdaw","para_s_15843.xml"
"sakdup","para_s_15844.xml"
"sakgaw","para_s_15845.xml"
"sakgum","para_s_15846.xml"
"sákir","para_s_15847.xml"
"sakit","para_s_15848.xml"
"sákit","para_s_15849.xml"
"sakíyu","para_s_15850.xml"
"saklaw","para_s_15851.xml"
"saklit","para_s_15852.xml"
"saklub1","para_s_15853.xml"
"saklub2","para_s_15854.xml"
"saklut","para_s_15855.xml"
"sakmal","para_s_15856.xml"
"sakmit","para_s_15857.xml"
"sakna, saknà","para_s_15858.xml"
"saknib","para_s_15859.xml"
"saknit","para_s_15860.xml"
"sakpaw","para_s_15861.xml"
"sakramintu","para_s_15862.xml"
"sakrilihiyu","para_s_15863.xml"
"sakripisyu","para_s_15864.xml"
"sakris","para_s_15865.xml"
"sakristan","para_s_15866.xml"
"sakristíya","para_s_15867.xml"
"saks","para_s_15868.xml"
"saksak1","para_s_15869.xml"
"saksak2","para_s_15870.xml"
"saksak3","para_s_15871.xml"
"saksak4","para_s_15872.xml"
"saksi","para_s_15873.xml"
"saksupun","para_s_15874.xml"
"saktu","para_s_15875.xml"
"sáku1","para_s_15876.xml"
"sáku2","para_s_15877.xml"
"sakù","para_s_15878.xml"
"sákù","para_s_15879.xml"
"sakub","para_s_15880.xml"
"sákul","para_s_15881.xml"
"sakum","para_s_15882.xml"
"sakung","para_s_15883.xml"
"sakup1","para_s_15884.xml"
"sakup","para_s_15885.xml"
"sakup3","para_s_15886.xml"
"sákut","para_s_15887.xml"
"sakuting","para_s_15888.xml"
"sakúung","para_s_15889.xml"
"sakwat","para_s_15890.xml"
"sakyab","para_s_15891.xml"
"sakyud","para_s_15892.xml"
"sála1","para_s_15893.xml"
"sála2","para_s_15894.xml"
"salà","para_s_15895.xml"
